anchor_id,paper_id,zotero_key,doi,title,value_type,page_hint,evidence_anchor,raw_value,raw_unit,confidence_class,audit_status,origin_digitizer_needed,source_text_path
zotero_V8BAREKK:sigma2:1,zotero_V8BAREKK,V8BAREKK,10.1039/d2tc00331g,Geometry-driven mass transport dynamics within permeable 3D-microstructures fabricated via two-photon polymerization,sigma2,3,acy of 2PP is achieved by tightly focusing of a fs-pulse laser into the photoactive materials. This simple optical configuration promotes an intrinsic spatial confinement of the photopolymerization reaction due to the synergistic combination of a low probable two-photon absorption process scaling quadratically with the,,,text_exact_candidate,pending,unknown,local_only/text_not_published
zotero_V8BAREKK:sigma2:10,zotero_V8BAREKK,V8BAREKK,10.1039/d2tc00331g,Geometry-driven mass transport dynamics within permeable 3D-microstructures fabricated via two-photon polymerization,sigma2,9,"and V’ in Scheme 1) can drastically reduce the np*-pp* energy gap with a subsequent amplification of the ‘proximity effect’. As shown in Figure 1, the 2PA band of AMK matches well its 1PA one. However the corresponding dMAX presents a low value of ca. 19 ± 3 GM. The weak 2PA ability of AMK presumably stems from the twi",,,text_exact_candidate,pending,unknown,local_only/text_not_published
zotero_V8BAREKK:sigma2:5,zotero_V8BAREKK,V8BAREKK,10.1039/d2tc00331g,Geometry-driven mass transport dynamics within permeable 3D-microstructures fabricated via two-photon polymerization,sigma2,5,"microcell in three-electrode configuration which is described in reference 23. Similarly to cyclic voltammetry, the spectroelectrochemical measurements were performed in N2-saturated ACN with 0.1 M of (nBu)4NPF6. 2.4 Two-photon excitation fluorescence. The two-photon absorption (2PA) spectra of the dyes in dichlorometh",,,text_exact_candidate,pending,unknown,local_only/text_not_published
zotero_V8BAREKK:sigma2:9,zotero_V8BAREKK,V8BAREKK,10.1039/d2tc00331g,Geometry-driven mass transport dynamics within permeable 3D-microstructures fabricated via two-photon polymerization,sigma2,8,"7 3. RESULTS AND DISCUSSION. Figure 1 shows the one- and two-photon absorption spectra of the chromophores in dichloromethane (DCM). The 1PA spectra of these derivatives have been extensively characterized elsewhere on the basis of excitation anisotropy measurements and TD-DFT calculations22. Briefly, each absorption s",,,text_exact_candidate,pending,unknown,local_only/text_not_published
zotero_V8BAREKK:threshold:2,zotero_V8BAREKK,V8BAREKK,10.1039/d2tc00331g,Geometry-driven mass transport dynamics within permeable 3D-microstructures fabricated via two-photon polymerization,threshold,3,rials. This simple optical configuration promotes an intrinsic spatial confinement of the photopolymerization reaction due to the synergistic combination of a low probable two-photon absorption process scaling quadratically with the excitation intensity and a polymerization threshold effect which can reduce drastically,,,text_exact_candidate,pending,unknown,local_only/text_not_published
zotero_V8BAREKK:threshold:20,zotero_V8BAREKK,V8BAREKK,10.1039/d2tc00331g,Geometry-driven mass transport dynamics within permeable 3D-microstructures fabricated via two-photon polymerization,threshold,13,"photopatterned lines written by tightly focusing a fs-pulse laser beam (lexc: 780 nm) into the triacrylate formulation of AMS using a 40X, 0.65-NA objective. By gradually decreasing the excitation power, it is possible to determine the value of the two-photon polymerization threshold power (Pth) for a given excitation ",,,text_exact_candidate,pending,unknown,local_only/text_not_published
zotero_V8BAREKK:threshold:3,zotero_V8BAREKK,V8BAREKK,10.1039/d2tc00331g,Geometry-driven mass transport dynamics within permeable 3D-microstructures fabricated via two-photon polymerization,threshold,3,ple optical configuration promotes an intrinsic spatial confinement of the photopolymerization reaction due to the synergistic combination of a low probable two-photon absorption process scaling quadratically with the excitation intensity and a polymerization threshold effect which can reduce drastically the elementary,,,text_exact_candidate,pending,unknown,local_only/text_not_published
zotero_V8BAREKK:threshold:7,zotero_V8BAREKK,V8BAREKK,10.1039/d2tc00331g,Geometry-driven mass transport dynamics within permeable 3D-microstructures fabricated via two-photon polymerization,threshold,6,"lympus. A 532 nm diode-pumped solid-laser (CW) was used as an excitation source. The signals were collected through a 50X, 0.50-NA objective in back-scattering optical configuration by a spectrometer equipped with a thermoelectrically cooled CCD detector. The laser power was fixed at 12.3 mW with an integration time of",,,text_exact_candidate,pending,unknown,local_only/text_not_published
zotero_V8BAREKK:voxel_geometry:22,zotero_V8BAREKK,V8BAREKK,10.1039/d2tc00331g,Geometry-driven mass transport dynamics within permeable 3D-microstructures fabricated via two-photon polymerization,voxel_geometry,18,"ses linearly with a rate of about 1.7 µm s-1. Moreover the half-time fluorescence switch-off (t1/2) of the cone is short with t1/2 ~ 15 s. Despite this very good permeability, the strong swelling of PEGDA gel will clearly lead to a severe loss in the spatial resolution for more intricate 3D-microsctructures fabricated ",,,text_exact_candidate,pending,unknown,local_only/text_not_published
zotero_V8BAREKK:voxel_geometry:4,zotero_V8BAREKK,V8BAREKK,10.1039/d2tc00331g,Geometry-driven mass transport dynamics within permeable 3D-microstructures fabricated via two-photon polymerization,voxel_geometry,3,2 1. INTRODUCTION. Two-photon polymerization (2PP) constitutes one of the most promising maskless stereolithography technologies1-3 allowing the production of truly 3D-structures with high spatial resolution. The generated 3D-architectures can display a very high degree of structural details which are tailored specific,,,text_exact_candidate,pending,unknown,local_only/text_not_published
zotero_WD4L7CWE:isc_t1:20,zotero_WD4L7CWE,WD4L7CWE,10.1016/j.eurpolymj.2019.109295,Microfabrication of 3D-hydrogels via two-photon polymerization of poly(2-ethyl-2-oxazoline) diacrylates,isc_t1,31,"Patel, C.B. Ziegler, N.A. Cortese, J.E. Plevyak, T.C. Zebovitz, M. Terpko, R.F. Heck, Palladium-catalyzed vinylic substitution reactions with carboxylic acid derivatives, J. Org. Chem. 42(24) (1977) 3903-3907. [37] C.V. Kumar, S.K. Chattopadhyay, P.K. Das, Triplet excitation transfer to carotenoids from biradical inter",,,text_exact_candidate,pending,unknown,local_only/text_not_published
zotero_WD4L7CWE:mechanism:5,zotero_WD4L7CWE,WD4L7CWE,10.1016/j.eurpolymj.2019.109295,Microfabrication of 3D-hydrogels via two-photon polymerization of poly(2-ethyl-2-oxazoline) diacrylates,mechanism,6,"5 Scheme 1 Schematic representation of the synthetic route towards BTABcP-1. The final aldol condensation was carried out in a mixture of ethanol and water with sodium hydroxide, as alkaline conditions are required for this reaction type in general. Indeed, t he deprotonation of the acrylic acid moieties enabled an exc",,,text_exact_candidate,pending,unknown,local_only/text_not_published
zotero_WD4L7CWE:mechanism:6,zotero_WD4L7CWE,WD4L7CWE,10.1016/j.eurpolymj.2019.109295,Microfabrication of 3D-hydrogels via two-photon polymerization of poly(2-ethyl-2-oxazoline) diacrylates,mechanism,7,"PP structuring of hydrogels. Figure 1 UV/Vis absorption spectrum of BTABcP-1 in water ( c = 11.4 µmol L-1). Wavelengths in black refer to optima for 2PP using a Ti:Saphire femtosecond laser at a working wavelength of  = 800 nm. According to the Norrish type II reaction pathway, which is known to produce 1,4 -diradical",,,text_exact_candidate,pending,unknown,local_only/text_not_published
zotero_WD4L7CWE:mechanism:7,zotero_WD4L7CWE,WD4L7CWE,10.1016/j.eurpolymj.2019.109295,Microfabrication of 3D-hydrogels via two-photon polymerization of poly(2-ethyl-2-oxazoline) diacrylates,mechanism,7,"PP structuring of hydrogels. Figure 1 UV/Vis absorption spectrum of BTABcP-1 in water ( c = 11.4 µmol L-1). Wavelengths in black refer to optima for 2PP using a Ti:Saphire femtosecond laser at a working wavelength of  = 800 nm. According to the Norrish type II reaction pathway, which is known to produce 1,4 -diradical",,,text_exact_candidate,pending,unknown,local_only/text_not_published
zotero_WD4L7CWE:mechanism:8,zotero_WD4L7CWE,WD4L7CWE,10.1016/j.eurpolymj.2019.109295,Microfabrication of 3D-hydrogels via two-photon polymerization of poly(2-ethyl-2-oxazoline) diacrylates,mechanism,7,"k refer to optima for 2PP using a Ti:Saphire femtosecond laser at a working wavelength of  = 800 nm. According to the Norrish type II reaction pathway, which is known to produce 1,4 -diradicals, the photoinitiator is able to initiate the polymerization by electron transfer [4, 37], that means that small parts of the P",,,text_exact_candidate,pending,unknown,local_only/text_not_published
zotero_WD4L7CWE:pi_loading:15,zotero_WD4L7CWE,WD4L7CWE,10.1016/j.eurpolymj.2019.109295,Microfabrication of 3D-hydrogels via two-photon polymerization of poly(2-ethyl-2-oxazoline) diacrylates,pi_loading,17,"egard to swelling or shrinkage phenomena , e.g. of hydrogels during fabrication. For demonstration and comparison of the quality of 3D-objects produced with PEtOx-DA M1 and PEG -DA, Spider -Web-Structures at a laser power of 300 mW, a scanning velocity of 3 mm s-1, and line distances in x- and y-direction of 4 µm as we",,,text_exact_candidate,pending,unknown,local_only/text_not_published
zotero_WD4L7CWE:pi_loading:16,zotero_WD4L7CWE,WD4L7CWE,10.1016/j.eurpolymj.2019.109295,Microfabrication of 3D-hydrogels via two-photon polymerization of poly(2-ethyl-2-oxazoline) diacrylates,pi_loading,18,xture was already highly fluidic); E: 3D-computer generated Spider-Web-Structure; F: CLSM-picture of the Spider -Web-Structure produced with PEtOx -DA M1 (from a mixture with BTABcP -1 and millipore water at a laser power of 300 mW and scanning velocity of 3 mm s-1); G: CLSM-picture of the Spider-Web-Structure produced,,,text_exact_candidate,pending,unknown,local_only/text_not_published
zotero_WD4L7CWE:pi_loading:17,zotero_WD4L7CWE,WD4L7CWE,10.1016/j.eurpolymj.2019.109295,Microfabrication of 3D-hydrogels via two-photon polymerization of poly(2-ethyl-2-oxazoline) diacrylates,pi_loading,22,"cousto -optic modulator for rapid on/off switching of the irradiation. The beam was focused by an × 50 objective lens with NA 0.75 (EC EPIPLAN, Zeiss, Germany). Before the 2PP experiments were performed, the precursor/PI mixtures were placed in a self-made 1 mm thick silicone frame on a glass slide equipped with 3 -(tr",,,text_exact_candidate,pending,unknown,local_only/text_not_published
zotero_WD4L7CWE:pi_loading:9,zotero_WD4L7CWE,WD4L7CWE,10.1016/j.eurpolymj.2019.109295,Microfabrication of 3D-hydrogels via two-photon polymerization of poly(2-ethyl-2-oxazoline) diacrylates,pi_loading,14,"of the maximal z-distance for connection between layers, so-called ascending scans were performed. This was achieved with line arrays of single lines of 200 µm length which were polymerized with constant laser power (310 mW), constant scanning v elocity (0.1 mm s-1) and a defined, stepwise z -rise of 1 µm for each foll",,,text_exact_candidate,pending,unknown,local_only/text_not_published
zotero_WD4L7CWE:sigma2:18,zotero_WD4L7CWE,WD4L7CWE,10.1016/j.eurpolymj.2019.109295,Microfabrication of 3D-hydrogels via two-photon polymerization of poly(2-ethyl-2-oxazoline) diacrylates,sigma2,30,"o -photon absorption cross sections, Chem. Eur. J. 17(9) (2011) 2647-2655. [22] R. Lartia, C. Allain, G. Bordeau, F. Schmidt, C. Fiorini-Debuisschert, F. Charra, M.-P. Teulade -Fichou, Synthetic strategies t o derivatizable triphenylamines displaying high two-photon absorption, J. Org. Chem. 73(5) (2008) 1732-1744. [23",,,text_exact_candidate,pending,unknown,local_only/text_not_published
zotero_WD4L7CWE:sigma2:19,zotero_WD4L7CWE,WD4L7CWE,10.1016/j.eurpolymj.2019.109295,Microfabrication of 3D-hydrogels via two-photon polymerization of poly(2-ethyl-2-oxazoline) diacrylates,sigma2,30,"metric two-photon absorbing push-pull triarylamine molecules, Sci. Rep. 4 (2014) 4447. [20] Y. Jiang, Y. Wang, J. Hua, J. Tang, B. Li, S. Qian, H. Tian, Multibranched triarylamine end-capped triazines with aggregation-induced emission and large two- photon absorption cross-sections, Chem. Commun. 46(26) (2010) 4689-469",,,text_exact_candidate,pending,unknown,local_only/text_not_published
zotero_WD4L7CWE:sigma2:3,zotero_WD4L7CWE,WD4L7CWE,10.1016/j.eurpolymj.2019.109295,Microfabrication of 3D-hydrogels via two-photon polymerization of poly(2-ethyl-2-oxazoline) diacrylates,sigma2,3,"over the last decade as a laser based technique for writing 3D -structures for biomedical applications [6]. Intense irradiation at low wavelengths is avoided, thereby enabling the structuring of scaffolds around cells [7-9]. This technique is based on the two-photon absorption (2PA) effect. Thereby, molecules are excit",,,text_exact_candidate,pending,unknown,local_only/text_not_published
zotero_WD4L7CWE:threshold:10,zotero_WD4L7CWE,WD4L7CWE,10.1016/j.eurpolymj.2019.109295,Microfabrication of 3D-hydrogels via two-photon polymerization of poly(2-ethyl-2-oxazoline) diacrylates,threshold,14,"ng parameters and to evaluate the resolution of the process, relevant parts of a parameter search protocol based on a method originally reported by Sun et al. and modified by Käpylä et al. were adapted considering photopolymerizable POx [48, 49]. In brief, laser power, focus position and shot time were varied as laser ",,,text_exact_candidate,pending,unknown,local_only/text_not_published
zotero_WD4L7CWE:threshold:11,zotero_WD4L7CWE,WD4L7CWE,10.1016/j.eurpolymj.2019.109295,Microfabrication of 3D-hydrogels via two-photon polymerization of poly(2-ethyl-2-oxazoline) diacrylates,threshold,14,"48, 49]. In brief, laser power, focus position and shot time were varied as laser parameters. The resolution of the 2PP process depends on the Gaussian energy distribution of the focused laser beam within the focal volume. Only in the areas where the energy threshold for photopolymerization is exceeded, crosslinking of",,,text_exact_candidate,pending,unknown,local_only/text_not_published
zotero_WD4L7CWE:threshold:13,zotero_WD4L7CWE,WD4L7CWE,10.1016/j.eurpolymj.2019.109295,Microfabrication of 3D-hydrogels via two-photon polymerization of poly(2-ethyl-2-oxazoline) diacrylates,threshold,15,"14 connection to the glass surface. This means that the maximal distance in z, where the single planes in a 3D-object will still be connected, is exceeded (for SEM images see Figure 8). Voxel widths at varying shot time (constant laser power of 310 mW) and varying laser power (constant exposure time of 200 ms) were mea",,,text_exact_candidate,pending,unknown,local_only/text_not_published
zotero_WD4L7CWE:threshold:14,zotero_WD4L7CWE,WD4L7CWE,10.1016/j.eurpolymj.2019.109295,Microfabrication of 3D-hydrogels via two-photon polymerization of poly(2-ethyl-2-oxazoline) diacrylates,threshold,16,"he once than produced with BTABcP-1. However, this will influence the dimensional stability of the fabrication process of 3D-objects with regard to the default computer model. The thorough evaluation of the dependency of the voxel geometry dependent on the laser power shown in Figure 7 resulted in the hypothesis that f",,,text_exact_candidate,pending,unknown,local_only/text_not_published
zotero_WD4L7CWE:voxel_geometry:1,zotero_WD4L7CWE,WD4L7CWE,10.1016/j.eurpolymj.2019.109295,Microfabrication of 3D-hydrogels via two-photon polymerization of poly(2-ethyl-2-oxazoline) diacrylates,voxel_geometry,2,"g for degrees of polymerization of 10 and 18, respectively. The PI based on a cy clopentanone dibenzylidene based donor-acceptor-donor  system coupled to an acrylate functionalized triaryl amine proved suitable to produce structured hydrogels. Fabricated voxel arrays with different shot times and laser intensities rev",,,text_exact_candidate,pending,unknown,local_only/text_not_published
zotero_WD4L7CWE:voxel_geometry:12,zotero_WD4L7CWE,WD4L7CWE,10.1016/j.eurpolymj.2019.109295,Microfabrication of 3D-hydrogels via two-photon polymerization of poly(2-ethyl-2-oxazoline) diacrylates,voxel_geometry,14,"n of the 2PP process depends on the Gaussian energy distribution of the focused laser beam within the focal volume. Only in the areas where the energy threshold for photopolymerization is exceeded, crosslinking of the precursor takes place and the resulting voxel geometry can be evaluated. Voxel arrays with increasing ",,,text_exact_candidate,pending,unknown,local_only/text_not_published
zotero_WD4L7CWE:voxel_geometry:2,zotero_WD4L7CWE,WD4L7CWE,10.1016/j.eurpolymj.2019.109295,Microfabrication of 3D-hydrogels via two-photon polymerization of poly(2-ethyl-2-oxazoline) diacrylates,voxel_geometry,2,coupled to an acrylate functionalized triaryl amine proved suitable to produce structured hydrogels. Fabricated voxel arrays with different shot times and laser intensities revealed voxel widths below 20 µm showing a similar structuring capability with high resolution of PEtOx-DA as well as for PEG-DA via 2PP. The prop,,,text_exact_candidate,pending,unknown,local_only/text_not_published
zotero_WD4L7CWE:voxel_geometry:4,zotero_WD4L7CWE,WD4L7CWE,10.1016/j.eurpolymj.2019.109295,Microfabrication of 3D-hydrogels via two-photon polymerization of poly(2-ethyl-2-oxazoline) diacrylates,voxel_geometry,3,"words, the 2PA represents a temporally resolved process. Theref ore, extremely high -pulsed lasers such as femtosecond or picosecond pulsed laser systems are required, which can enable the 2PA exclusively at the focal point and realize the desired spatial resolution [10]. A high resolution in the nano- and micrometer r",,,text_exact_candidate,pending,unknown,local_only/text_not_published
zotero_X4RTKEJL:isc_t1:6,zotero_X4RTKEJL,X4RTKEJL,10.1088/1758-5082/3/2/025003,Fabrication of 2D protein microstructures and 3D polymer-protein hybrid microstructures by two-photon polymerization,isc_t1,4,"Biofabrication 3 (2011) 025003 S Engelhardt et al Figure 1. The experimental setup incorporated two laser sources (ps-laser and fs-laser source). After beam expansion (T1, T2) and attenuation (A1, A2), the beam could be controlled by a shutter (S) and the power measured by a sensor (PS). The beam was then reﬂected by a",,,text_exact_candidate,pending,unknown,local_only/text_not_published
zotero_X4RTKEJL:pi_loading:11,zotero_X4RTKEJL,X4RTKEJL,10.1088/1758-5082/3/2/025003,Fabrication of 2D protein microstructures and 3D polymer-protein hybrid microstructures by two-photon polymerization,pi_loading,6,"s μm−2. The inﬂuence of the material system on the polymerization efﬁciency can be summarized to δ/C.F r o m the threshold values it follows that the efﬁciency δ/C for the Pol EPI is approximately three to four times larger than that for Pol I-184. Since the photoinitiator concentration was lower for the EPI, its δ can",,,text_exact_candidate,pending,unknown,local_only/text_not_published
zotero_X4RTKEJL:pi_loading:12,zotero_X4RTKEJL,X4RTKEJL,10.1088/1758-5082/3/2/025003,Fabrication of 2D protein microstructures and 3D polymer-protein hybrid microstructures by two-photon polymerization,pi_loading,6,"−2. The inﬂuence of the material system on the polymerization efﬁciency can be summarized to δ/C.F r o m the threshold values it follows that the efﬁciency δ/C for the Pol EPI is approximately three to four times larger than that for Pol I-184. Since the photoinitiator concentration was lower for the EPI, its δ can be ",,,text_exact_candidate,pending,unknown,local_only/text_not_published
zotero_X4RTKEJL:pi_loading:13,zotero_X4RTKEJL,X4RTKEJL,10.1088/1758-5082/3/2/025003,Fabrication of 2D protein microstructures and 3D polymer-protein hybrid microstructures by two-photon polymerization,pi_loading,6,"R⃝ 184, which is approximately δI−184 = 20 GM = 20 × 10−50 cm4 s/photon at 532 nm [37]. For the fs-system, three different proteins were polymerized using two kinds of water-soluble photoinitiators, Irgacure R⃝ 2959 and Rose Bengal (ﬁgure5). The BSA solution (3 mM Rose Bengal) was irradiated with 800 nm in order to exc",,,text_exact_candidate,pending,unknown,local_only/text_not_published
zotero_X4RTKEJL:pi_loading:5,zotero_X4RTKEJL,X4RTKEJL,10.1088/1758-5082/3/2/025003,Fabrication of 2D protein microstructures and 3D polymer-protein hybrid microstructures by two-photon polymerization,pi_loading,4,". The beam was then reﬂected by a highly reﬂective mirror (D) and directed into a microscope objective (Ob). The setup used translational stages for sample positioning and an illumination (L) and observation (C) for online monitoring. 1 mL distilled water and 4 mM or 3 mM Rose Bengal (Sigma- Aldrich, Germany) was added",,,text_exact_candidate,pending,unknown,local_only/text_not_published
zotero_X4RTKEJL:sigma2:10,zotero_X4RTKEJL,X4RTKEJL,10.1088/1758-5082/3/2/025003,Fabrication of 2D protein microstructures and 3D polymer-protein hybrid microstructures by two-photon polymerization,sigma2,6,"is necessary. A simple model for the growth of the voxel length l during two-photon polymerization is given by [36] l (N 0,t ) = 2zr √√ δtpN2 0 Rt/C − 1( 1 ) where N0 is the photon ﬂux, zr is the Rayleigh length, t is the irradiation time, δis the two-photon absorption cross section, tp is the pulse duration,R is the r",,,text_exact_candidate,pending,unknown,local_only/text_not_published
zotero_X4RTKEJL:sigma2:2,zotero_X4RTKEJL,X4RTKEJL,10.1088/1758-5082/3/2/025003,Fabrication of 2D protein microstructures and 3D polymer-protein hybrid microstructures by two-photon polymerization,sigma2,3,"setup. In order to further facilitate the future use of TPP in biofabrication applications, in this study we tested and compared the polymerization efﬁciency of fs- and ps-systems on several synthetic and biological materials. A novel photoinitiator with high two-photon absorption capabilities in the visible range was ",,,text_exact_candidate,pending,unknown,local_only/text_not_published
zotero_X4RTKEJL:sigma2:8,zotero_X4RTKEJL,X4RTKEJL,10.1088/1758-5082/3/2/025003,Fabrication of 2D protein microstructures and 3D polymer-protein hybrid microstructures by two-photon polymerization,sigma2,6,"tical model is necessary. A simple model for the growth of the voxel length l during two-photon polymerization is given by [36] l (N 0,t ) = 2zr √√ δtpN2 0 Rt/C − 1( 1 ) where N0 is the photon ﬂux, zr is the Rayleigh length, t is the irradiation time, δis the two-photon absorption cross section, tp is the pulse duratio",,,text_exact_candidate,pending,unknown,local_only/text_not_published
zotero_X4RTKEJL:sigma2:9,zotero_X4RTKEJL,X4RTKEJL,10.1088/1758-5082/3/2/025003,Fabrication of 2D protein microstructures and 3D polymer-protein hybrid microstructures by two-photon polymerization,sigma2,6,"tical model is necessary. A simple model for the growth of the voxel length l during two-photon polymerization is given by [36] l (N 0,t ) = 2zr √√ δtpN2 0 Rt/C − 1( 1 ) where N0 is the photon ﬂux, zr is the Rayleigh length, t is the irradiation time, δis the two-photon absorption cross section, tp is the pulse duratio",,,text_exact_candidate,pending,unknown,local_only/text_not_published
zotero_X4RTKEJL:threshold:14,zotero_X4RTKEJL,X4RTKEJL,10.1088/1758-5082/3/2/025003,Fabrication of 2D protein microstructures and 3D polymer-protein hybrid microstructures by two-photon polymerization,threshold,6,"is the repletion rate of the laser andC is a term describing the ratio of molecules accessible to radical formation and radicals necessary for initiating polymerization. The photon ﬂux N 0 can be expressed by [36] N0 = 2P πr2 0 tpR¯hω (2) where P is the mean laser power measured after the objective, r0 is the focal rad",,,text_exact_candidate,pending,unknown,local_only/text_not_published
zotero_X4RTKEJL:threshold:15,zotero_X4RTKEJL,X4RTKEJL,10.1088/1758-5082/3/2/025003,Fabrication of 2D protein microstructures and 3D polymer-protein hybrid microstructures by two-photon polymerization,threshold,6,"ble to initiate polymerization. Although used in lower concentrations, EPI resulted in a shift to smaller values of K L and therefore a more efﬁcient polymerization process (ﬁgure 5). By ﬁtting the data with the model described in equations ( 1) and ( 3), the threshold value of KL for polymerization for the Pol EPI can",,,text_exact_candidate,pending,unknown,local_only/text_not_published
zotero_X4RTKEJL:threshold:3,zotero_X4RTKEJL,X4RTKEJL,10.1088/1758-5082/3/2/025003,Fabrication of 2D protein microstructures and 3D polymer-protein hybrid microstructures by two-photon polymerization,threshold,3,"n method able to generate porous protein-based scaffolds with high micro- and nanostructure control is two-photon polymerization (TPP). Here, an ultrashort pulsed laser beam is tightly focused by a microscope objective generating laser intensities exceeding a threshold to initiate nonlinear absorption processes [ 8]. T",,,text_exact_candidate,pending,unknown,local_only/text_not_published
zotero_X4RTKEJL:voxel_geometry:1,zotero_X4RTKEJL,X4RTKEJL,10.1088/1758-5082/3/2/025003,Fabrication of 2D protein microstructures and 3D polymer-protein hybrid microstructures by two-photon polymerization,voxel_geometry,2,mber 2010 Accepted for publication 30 March 2011 Published 12 May 2011 Online at stacks.iop.org/BF/3/025003 Abstract Two-photon polymerization (TPP) offers the possibility of creating artiﬁcial cell scaffolds composed of micro- and nanostructures with spatial resolutions of less than 1 μm. For use in tissue engineering,,,text_exact_candidate,pending,unknown,local_only/text_not_published
zotero_X4RTKEJL:voxel_geometry:16,zotero_X4RTKEJL,X4RTKEJL,10.1088/1758-5082/3/2/025003,Fabrication of 2D protein microstructures and 3D polymer-protein hybrid microstructures by two-photon polymerization,voxel_geometry,6,"Biofabrication 3 (2011) 025003 S Engelhardt et al Figure 5. Wavelength corrected voxel length plotted overKL for the ps-system and the fs-system. The necessary values for KL are several orders of magnitude higher for the fs-system (BSA BR, Fibronectin, Gel-MAAm) than for the ps-system (BSA, Pol EPI, Pol I-184). 3.2. Co",,,text_exact_candidate,pending,unknown,local_only/text_not_published
zotero_X4RTKEJL:voxel_geometry:4,zotero_X4RTKEJL,X4RTKEJL,10.1088/1758-5082/3/2/025003,Fabrication of 2D protein microstructures and 3D polymer-protein hybrid microstructures by two-photon polymerization,voxel_geometry,3,"lls these particular characteristics. The scaffold should allow a constant supply of nutrients, as well as a disposal of metabolic products [3]. Furthermore, micro- and nanostructures signiﬁcantly inﬂuence cell behavior [6, 7] and must be fabricated by a high-resolution fabrication process for an efﬁcient imitation of ",,,text_exact_candidate,pending,unknown,local_only/text_not_published
zotero_X4RTKEJL:voxel_geometry:7,zotero_X4RTKEJL,X4RTKEJL,10.1088/1758-5082/3/2/025003,Fabrication of 2D protein microstructures and 3D polymer-protein hybrid microstructures by two-photon polymerization,voxel_geometry,5,"Biofabrication 3 (2011) 025003 S Engelhardt et al 2.4. Determination of polymerization efﬁciency The polymerization efﬁciency of the different materials and irradiation conditions was determined by measuring the growth of voxels (volume pixel), since voxels are a direct representation of the polymerization procedure. F",,,text_exact_candidate,pending,unknown,local_only/text_not_published
zotero_XAY2YYCX:isc_t1:15,zotero_XAY2YYCX,XAY2YYCX,10.1021/ma9007785,Structure-activity relationship in d-π-a-π-d-based photoinitiators for the two-photon-induced photopolymerization process,isc_t1,6,"bond containing ketone-based PIs either do not show any or an extremely weak ( Φem <5 /C2 10-3) emission, the nature of which (fluorescence or phosphorescence) is yet to be as- signed.50 These low emission quantum yields can be ratio- nalized by an efficient intersystem crossing to the excited triplet state, as for exa",,,text_exact_candidate,pending,unknown,local_only/text_not_published
zotero_XAY2YYCX:isc_t1:16,zotero_XAY2YYCX,XAY2YYCX,10.1021/ma9007785,Structure-activity relationship in d-π-a-π-d-based photoinitiators for the two-photon-induced photopolymerization process,isc_t1,6,"ther do not show any or an extremely weak ( Φem <5 /C2 10-3) emission, the nature of which (fluorescence or phosphorescence) is yet to be as- signed.50 These low emission quantum yields can be ratio- nalized by an efficient intersystem crossing to the excited triplet state, as for example for the triple bond lacking PI",,,text_exact_candidate,pending,unknown,local_only/text_not_published
zotero_XAY2YYCX:isc_t1:17,zotero_XAY2YYCX,XAY2YYCX,10.1021/ma9007785,Structure-activity relationship in d-π-a-π-d-based photoinitiators for the two-photon-induced photopolymerization process,isc_t1,6,"were found to be in good agreement with previous data. 24,27 While R1 and R2 exhibit strong fluorescence, the triple bond containing ketone-based PIs either do not show any or an extremely weak ( Φem <5 /C2 10-3) emission, the nature of which (fluorescence or phosphorescence) is yet to be as- signed.50 These low emissi",,,text_exact_candidate,pending,unknown,local_only/text_not_published
zotero_XAY2YYCX:isc_t1:8,zotero_XAY2YYCX,XAY2YYCX,10.1021/ma9007785,Structure-activity relationship in d-π-a-π-d-based photoinitiators for the two-photon-induced photopolymerization process,isc_t1,2,"ize). Aluminum-backed silica gel plates were used for TLC analyses. Characterization. 1H NMR (200 MHz) and 13C NMR (50 MHz) spectra were measured with a BRUKER AC-E 200 FT-NMR-spectrometer. The chemical shift (s = singlet, bs = broad singlet, d = doublet, t = triplet, m = multiplet) is dis- played in ppm using the nond",,,text_exact_candidate,pending,unknown,local_only/text_not_published
zotero_XAY2YYCX:mechanism:13,zotero_XAY2YYCX,XAY2YYCX,10.1021/ma9007785,Structure-activity relationship in d-π-a-π-d-based photoinitiators for the two-photon-induced photopolymerization process,mechanism,5,"e pyridinium cation, M3Pþ, results in the total loss of emission and the appearance of a new absorption band shifted deeply into the visible region ( λabs = 489 nm). Substitution of the triple bond by a double bond gives M2K, which has already been used as an electron transfer sensitized PI in combination with iodonium",,,text_exact_candidate,pending,unknown,local_only/text_not_published
zotero_XAY2YYCX:mechanism:4,zotero_XAY2YYCX,XAY2YYCX,10.1021/ma9007785,Structure-activity relationship in d-π-a-π-d-based photoinitiators for the two-photon-induced photopolymerization process,mechanism,1,"yryl]benzene (R2), with TPA cross sections up to 995 GM at the maximum of the TPA absorption spectra (730 nm) (Figure 1). 26 These initiators are using an intramolecular charge transfer mechanism in the primary initia- tion step, followed by an intermolecular electron transfer.27 In addition to the planarity, the conju",,,text_exact_candidate,pending,unknown,local_only/text_not_published
