evidence_id,source_id,zotero_key,doi,title,field_name,raw_value,raw_unit,normalized_value,normalized_unit,page_hint,evidence_anchor,local_context,formulation,wavelength_nm,figure_or_table,data_role,evidence_lane,confidence_class,automatic_status,automatic_use,source_layer,source_record_id,source_text_path,automatic_reason,notes,record_origin,legacy_value_type,legacy_audit_status,legacy_visual_audit_reference,legacy_source_json,evidence_identity_key,duplicate_group_id,duplicate_group_size,duplicate_relation
AUD20260828-0075,zotero_95TT3IKI,95TT3IKI,10.1016/j.jphotochem.2007.03.002,"Synthesis, optical and initiating properties of new two-photon polymerization initiators: 2,7-Bis(styryl)anthraquinone derivatives",sigma_2pa,1635,GM,1635,GM,1,compound 1 showed ... 1635 GM ... at the wavelength of 800 nm,compound 1 showed ... 1635 GM ... at the wavelength of 800 nm,compound 1,800,,numeric,text_exact,high_manual_visual_qc,legacy_accepted_preserved,legacy_evidence_reference,legacy_audited_text_exact,AUD20260828-0075,outputs/zotero_tpp_literature_expansion_20260828/batch_20260828/liteparse/json/04_95TT3IKI.json,Preserved from the previous evidence registry; no machine reinterpretation applied.,legacy_value_type=sigma_2pa,legacy_registry,sigma_2pa,accepted,outputs/zotero_tpp_literature_expansion_20260828/batch_20260828/screenshots/95TT3IKI/page_1.png; outputs/zotero_tpp_literature_expansion_20260828/batch_20260828/screenshots/95TT3IKI/page_6.png,outputs/zotero_tpp_literature_expansion_20260828/batch_20260828/liteparse/json/04_95TT3IKI.json,EIK-6ed6b1ac4b7271a2,DUP-6ed6b1ac4b7271a2,1,unique_record
AUD20260828-0076,zotero_95TT3IKI,95TT3IKI,10.1016/j.jphotochem.2007.03.002,"Synthesis, optical and initiating properties of new two-photon polymerization initiators: 2,7-Bis(styryl)anthraquinone derivatives",sigma_2pa,995,GM,995,GM,1,995 GM for 2 at the wavelength of 800 nm,995 GM for 2 at the wavelength of 800 nm,compound 2,800,,numeric,text_exact,high_manual_visual_qc,legacy_accepted_preserved,legacy_evidence_reference,legacy_audited_text_exact,AUD20260828-0076,outputs/zotero_tpp_literature_expansion_20260828/batch_20260828/liteparse/json/04_95TT3IKI.json,Preserved from the previous evidence registry; no machine reinterpretation applied.,legacy_value_type=sigma_2pa,legacy_registry,sigma_2pa,accepted,outputs/zotero_tpp_literature_expansion_20260828/batch_20260828/screenshots/95TT3IKI/page_1.png; outputs/zotero_tpp_literature_expansion_20260828/batch_20260828/screenshots/95TT3IKI/page_6.png,outputs/zotero_tpp_literature_expansion_20260828/batch_20260828/liteparse/json/04_95TT3IKI.json,EIK-d58fabbde9ed3429,DUP-d58fabbde9ed3429,1,unique_record
AUD20260828-0077,zotero_95TT3IKI,95TT3IKI,10.1016/j.jphotochem.2007.03.002,"Synthesis, optical and initiating properties of new two-photon polymerization initiators: 2,7-Bis(styryl)anthraquinone derivatives",polymerization_threshold_power,3.67,mW,3.67,mW,1,threshold energy 3.67 mW ... for R1,threshold energy 3.67 mW ... for R1,R1; 0.02 wt % PI,,,numeric,text_exact,high_manual_visual_qc,legacy_accepted_preserved,legacy_evidence_reference,legacy_audited_text_exact,AUD20260828-0077,outputs/zotero_tpp_literature_expansion_20260828/batch_20260828/liteparse/json/04_95TT3IKI.json,Preserved from the previous evidence registry; no machine reinterpretation applied.,legacy_value_type=polymerization_threshold_power,legacy_registry,polymerization_threshold_power,accepted,outputs/zotero_tpp_literature_expansion_20260828/batch_20260828/screenshots/95TT3IKI/page_1.png; outputs/zotero_tpp_literature_expansion_20260828/batch_20260828/screenshots/95TT3IKI/page_6.png,outputs/zotero_tpp_literature_expansion_20260828/batch_20260828/liteparse/json/04_95TT3IKI.json,EIK-0de606bca3fec41d,DUP-0de606bca3fec41d,1,unique_record
AUD20260828-0078,zotero_95TT3IKI,95TT3IKI,10.1016/j.jphotochem.2007.03.002,"Synthesis, optical and initiating properties of new two-photon polymerization initiators: 2,7-Bis(styryl)anthraquinone derivatives",polymerization_threshold_power,8.03,mW,8.03,mW,1,8.03 mW for 2,8.03 mW for 2,R2; 0.02 wt % PI,,,numeric,text_exact,high_manual_visual_qc,legacy_accepted_preserved,legacy_evidence_reference,legacy_audited_text_exact,AUD20260828-0078,outputs/zotero_tpp_literature_expansion_20260828/batch_20260828/liteparse/json/04_95TT3IKI.json,Preserved from the previous evidence registry; no machine reinterpretation applied.,legacy_value_type=polymerization_threshold_power,legacy_registry,polymerization_threshold_power,accepted,outputs/zotero_tpp_literature_expansion_20260828/batch_20260828/screenshots/95TT3IKI/page_1.png; outputs/zotero_tpp_literature_expansion_20260828/batch_20260828/screenshots/95TT3IKI/page_6.png,outputs/zotero_tpp_literature_expansion_20260828/batch_20260828/liteparse/json/04_95TT3IKI.json,EIK-54dfa1efb6f59eeb,DUP-54dfa1efb6f59eeb,1,unique_record
AUD20260828-0079,zotero_95TT3IKI,95TT3IKI,10.1016/j.jphotochem.2007.03.002,"Synthesis, optical and initiating properties of new two-photon polymerization initiators: 2,7-Bis(styryl)anthraquinone derivatives",pi_loading,0.02,wt %,0.02,wt %,1,R1 at the concentration of 0.02 wt%,R1 at the concentration of 0.02 wt%,R1/R2,,,numeric,text_exact,high_manual_visual_qc,legacy_accepted_preserved,legacy_evidence_reference,legacy_audited_text_exact,AUD20260828-0079,outputs/zotero_tpp_literature_expansion_20260828/batch_20260828/liteparse/json/04_95TT3IKI.json,Preserved from the previous evidence registry; no machine reinterpretation applied.,legacy_value_type=pi_loading,legacy_registry,pi_loading,accepted,outputs/zotero_tpp_literature_expansion_20260828/batch_20260828/screenshots/95TT3IKI/page_1.png; outputs/zotero_tpp_literature_expansion_20260828/batch_20260828/screenshots/95TT3IKI/page_6.png,outputs/zotero_tpp_literature_expansion_20260828/batch_20260828/liteparse/json/04_95TT3IKI.json,EIK-7e72ddaebdb86115,DUP-7e72ddaebdb86115,1,unique_record
AUD20260828-0080,zotero_95TT3IKI,95TT3IKI,10.1016/j.jphotochem.2007.03.002,"Synthesis, optical and initiating properties of new two-photon polymerization initiators: 2,7-Bis(styryl)anthraquinone derivatives",scanning_speed,"10, 30, 50",µm s−1,,,6,"different linear scan speed of 10, 30 and 50 µm/s","different linear scan speed of 10, 30 and 50 µm/s",R1/R2,,,context,text_exact,high_manual_visual_qc,legacy_accepted_preserved,legacy_evidence_reference,legacy_audited_text_exact,AUD20260828-0080,outputs/zotero_tpp_literature_expansion_20260828/batch_20260828/liteparse/json/04_95TT3IKI.json,Preserved from the previous evidence registry; no machine reinterpretation applied.,legacy_value_type=scanning_speed,legacy_registry,scanning_speed,accepted,outputs/zotero_tpp_literature_expansion_20260828/batch_20260828/screenshots/95TT3IKI/page_1.png; outputs/zotero_tpp_literature_expansion_20260828/batch_20260828/screenshots/95TT3IKI/page_6.png,outputs/zotero_tpp_literature_expansion_20260828/batch_20260828/liteparse/json/04_95TT3IKI.json,EIK-dba6084210a13113,DUP-dba6084210a13113,1,unique_record
AUD20260828-0081,zotero_95TT3IKI,95TT3IKI,10.1016/j.jphotochem.2007.03.002,"Synthesis, optical and initiating properties of new two-photon polymerization initiators: 2,7-Bis(styryl)anthraquinone derivatives",line_width,225,nm,225,nm,6,R1 ... 225 nm ... when the linear scan speed [was] 10 µm/s,R1 ... 225 nm ... when the linear scan speed [was] 10 µm/s,R1; threshold power; 10 µm s−1,,,numeric,text_exact,high_manual_visual_qc,legacy_accepted_preserved,legacy_evidence_reference,legacy_audited_text_exact,AUD20260828-0081,outputs/zotero_tpp_literature_expansion_20260828/batch_20260828/liteparse/json/04_95TT3IKI.json,Preserved from the previous evidence registry; no machine reinterpretation applied.,legacy_value_type=line_width,legacy_registry,line_width,accepted,outputs/zotero_tpp_literature_expansion_20260828/batch_20260828/screenshots/95TT3IKI/page_1.png; outputs/zotero_tpp_literature_expansion_20260828/batch_20260828/screenshots/95TT3IKI/page_6.png,outputs/zotero_tpp_literature_expansion_20260828/batch_20260828/liteparse/json/04_95TT3IKI.json,EIK-80b96df0d6f61e52,DUP-80b96df0d6f61e52,1,unique_record
AUD20260828-0082,zotero_95TT3IKI,95TT3IKI,10.1016/j.jphotochem.2007.03.002,"Synthesis, optical and initiating properties of new two-photon polymerization initiators: 2,7-Bis(styryl)anthraquinone derivatives",line_width,185,nm,185,nm,6,R1 ... 185 nm ... when the linear scan speed [was] 30 µm/s,R1 ... 185 nm ... when the linear scan speed [was] 30 µm/s,R1; threshold power; 30 µm s−1,,,numeric,text_exact,high_manual_visual_qc,legacy_accepted_preserved,legacy_evidence_reference,legacy_audited_text_exact,AUD20260828-0082,outputs/zotero_tpp_literature_expansion_20260828/batch_20260828/liteparse/json/04_95TT3IKI.json,Preserved from the previous evidence registry; no machine reinterpretation applied.,legacy_value_type=line_width,legacy_registry,line_width,accepted,outputs/zotero_tpp_literature_expansion_20260828/batch_20260828/screenshots/95TT3IKI/page_1.png; outputs/zotero_tpp_literature_expansion_20260828/batch_20260828/screenshots/95TT3IKI/page_6.png,outputs/zotero_tpp_literature_expansion_20260828/batch_20260828/liteparse/json/04_95TT3IKI.json,EIK-0d90cf730fbd51d3,DUP-0d90cf730fbd51d3,1,unique_record
AUD20260828-0083,zotero_95TT3IKI,95TT3IKI,10.1016/j.jphotochem.2007.03.002,"Synthesis, optical and initiating properties of new two-photon polymerization initiators: 2,7-Bis(styryl)anthraquinone derivatives",line_width,105,nm,105,nm,6,R1 ... 105 nm at the threshold energy of 3.67 mW,R1 ... 105 nm at the threshold energy of 3.67 mW,R1; threshold power; 50 µm s−1,,,numeric,text_exact,high_manual_visual_qc,legacy_accepted_preserved,legacy_evidence_reference,legacy_audited_text_exact,AUD20260828-0083,outputs/zotero_tpp_literature_expansion_20260828/batch_20260828/liteparse/json/04_95TT3IKI.json,Preserved from the previous evidence registry; no machine reinterpretation applied.,legacy_value_type=line_width,legacy_registry,line_width,accepted,outputs/zotero_tpp_literature_expansion_20260828/batch_20260828/screenshots/95TT3IKI/page_1.png; outputs/zotero_tpp_literature_expansion_20260828/batch_20260828/screenshots/95TT3IKI/page_6.png,outputs/zotero_tpp_literature_expansion_20260828/batch_20260828/liteparse/json/04_95TT3IKI.json,EIK-434c0196154b80aa,DUP-434c0196154b80aa,1,unique_record
AUD20260828-0084,zotero_95TT3IKI,95TT3IKI,10.1016/j.jphotochem.2007.03.002,"Synthesis, optical and initiating properties of new two-photon polymerization initiators: 2,7-Bis(styryl)anthraquinone derivatives",line_width,420,nm,420,nm,6,line width was decreased only to 420 nm,line width was decreased only to 420 nm,R2; threshold power; 50 µm s−1,,,numeric,text_exact,high_manual_visual_qc,legacy_accepted_preserved,legacy_evidence_reference,legacy_audited_text_exact,AUD20260828-0084,outputs/zotero_tpp_literature_expansion_20260828/batch_20260828/liteparse/json/04_95TT3IKI.json,Preserved from the previous evidence registry; no machine reinterpretation applied.,R2 value at the stated high scan-speed condition.; legacy_value_type=line_width,legacy_registry,line_width,accepted,outputs/zotero_tpp_literature_expansion_20260828/batch_20260828/screenshots/95TT3IKI/page_1.png; outputs/zotero_tpp_literature_expansion_20260828/batch_20260828/screenshots/95TT3IKI/page_6.png,outputs/zotero_tpp_literature_expansion_20260828/batch_20260828/liteparse/json/04_95TT3IKI.json,EIK-37590d165bf5734e,DUP-37590d165bf5734e,1,unique_record
AUD20260828-0085,zotero_TSTS6L69,TSTS6L69,10.1002/adfm.200400212,Acrylate-based photopolymer for two-photon microfabrication and photonic applications,photoinitiator,2-benzyl-2-dimethylamino-1-(4-morpholinophenyl)butanone-1 (Irgacure 369),,,,2,The PI used ... was 2-benzyl-2-dimethylamino-1-(4-morpholinophenyl)butanone-1,The PI used ... was 2-benzyl-2-dimethylamino-1-(4-morpholinophenyl)butanone-1,,,,context,text_exact,high_manual_visual_qc,legacy_accepted_preserved,legacy_evidence_reference,legacy_audited_text_exact,AUD20260828-0085,outputs/zotero_tpp_literature_expansion_20260828/batch_20260828/liteparse/json/06_TSTS6L69.json,Preserved from the previous evidence registry; no machine reinterpretation applied.,legacy_value_type=photoinitiator,legacy_registry,photoinitiator,accepted,outputs/zotero_tpp_literature_expansion_20260828/batch_20260828/screenshots/TSTS6L69/page_2.png; outputs/zotero_tpp_literature_expansion_20260828/batch_20260828/screenshots/TSTS6L69/page_4.png,outputs/zotero_tpp_literature_expansion_20260828/batch_20260828/liteparse/json/06_TSTS6L69.json,EIK-a822ceeb274ef6d1,DUP-a822ceeb274ef6d1,1,unique_record
AUD20260828-0086,zotero_TSTS6L69,TSTS6L69,10.1002/adfm.200400212,Acrylate-based photopolymer for two-photon microfabrication and photonic applications,pi_loading,1,wt %,1,wt %,2,1 wt.-% ... of PI was doped into the LN1 resin,1 wt.-% ... of PI was doped into the LN1 resin,LN1 + Irgacure 369,,,numeric,text_exact,high_manual_visual_qc,legacy_accepted_preserved,legacy_evidence_reference,legacy_audited_text_exact,AUD20260828-0086,outputs/zotero_tpp_literature_expansion_20260828/batch_20260828/liteparse/json/06_TSTS6L69.json,Preserved from the previous evidence registry; no machine reinterpretation applied.,legacy_value_type=pi_loading,legacy_registry,pi_loading,accepted,outputs/zotero_tpp_literature_expansion_20260828/batch_20260828/screenshots/TSTS6L69/page_2.png; outputs/zotero_tpp_literature_expansion_20260828/batch_20260828/screenshots/TSTS6L69/page_4.png,outputs/zotero_tpp_literature_expansion_20260828/batch_20260828/liteparse/json/06_TSTS6L69.json,EIK-9565e9e9ce94ebaa,DUP-9565e9e9ce94ebaa,1,unique_record
AUD20260828-0087,zotero_TSTS6L69,TSTS6L69,10.1002/adfm.200400212,Acrylate-based photopolymer for two-photon microfabrication and photonic applications,pi_loading,1.5,wt %,1.5,wt %,2,1.5 wt.-% of PI was doped into the LN1 resin,1.5 wt.-% of PI was doped into the LN1 resin,LN1 + Irgacure 369,,,numeric,text_exact,high_manual_visual_qc,legacy_accepted_preserved,legacy_evidence_reference,legacy_audited_text_exact,AUD20260828-0087,outputs/zotero_tpp_literature_expansion_20260828/batch_20260828/liteparse/json/06_TSTS6L69.json,Preserved from the previous evidence registry; no machine reinterpretation applied.,legacy_value_type=pi_loading,legacy_registry,pi_loading,accepted,outputs/zotero_tpp_literature_expansion_20260828/batch_20260828/screenshots/TSTS6L69/page_2.png; outputs/zotero_tpp_literature_expansion_20260828/batch_20260828/screenshots/TSTS6L69/page_4.png,outputs/zotero_tpp_literature_expansion_20260828/batch_20260828/liteparse/json/06_TSTS6L69.json,EIK-30c52cbb14f07979,DUP-30c52cbb14f07979,1,unique_record
AUD20260828-0088,zotero_TSTS6L69,TSTS6L69,10.1002/adfm.200400212,Acrylate-based photopolymer for two-photon microfabrication and photonic applications,pi_loading_sufficient_range,1–5,wt %,1–5,wt %,2,A loading of 1–5 wt.-% for Irgacure 369 is sufficient,A loading of 1–5 wt.-% for Irgacure 369 is sufficient,LN1 + Irgacure 369,,,claim_only,text_exact,high_manual_visual_qc,legacy_accepted_preserved,legacy_evidence_reference,legacy_audited_text_exact,AUD20260828-0088,outputs/zotero_tpp_literature_expansion_20260828/batch_20260828/liteparse/json/06_TSTS6L69.json,Preserved from the previous evidence registry; no machine reinterpretation applied.,legacy_value_type=pi_loading_sufficient_range,legacy_registry,pi_loading_sufficient_range,accepted,outputs/zotero_tpp_literature_expansion_20260828/batch_20260828/screenshots/TSTS6L69/page_2.png; outputs/zotero_tpp_literature_expansion_20260828/batch_20260828/screenshots/TSTS6L69/page_4.png,outputs/zotero_tpp_literature_expansion_20260828/batch_20260828/liteparse/json/06_TSTS6L69.json,EIK-72e4ac2318d06cbf,DUP-72e4ac2318d06cbf,1,unique_record
AUD20260828-0089,zotero_TSTS6L69,TSTS6L69,10.1002/adfm.200400212,Acrylate-based photopolymer for two-photon microfabrication and photonic applications,resin,LN1,,,,2,LN1 resin was formulated,LN1 resin was formulated,,,,context,text_exact,high_manual_visual_qc,legacy_accepted_preserved,legacy_evidence_reference,legacy_audited_text_exact,AUD20260828-0089,outputs/zotero_tpp_literature_expansion_20260828/batch_20260828/liteparse/json/06_TSTS6L69.json,Preserved from the previous evidence registry; no machine reinterpretation applied.,legacy_value_type=resin,legacy_registry,resin,accepted,outputs/zotero_tpp_literature_expansion_20260828/batch_20260828/screenshots/TSTS6L69/page_2.png; outputs/zotero_tpp_literature_expansion_20260828/batch_20260828/screenshots/TSTS6L69/page_4.png,outputs/zotero_tpp_literature_expansion_20260828/batch_20260828/liteparse/json/06_TSTS6L69.json,EIK-8626cd6043bab6be,DUP-8626cd6043bab6be,1,unique_record
AUD20260828-0090,zotero_TSTS6L69,TSTS6L69,10.1002/adfm.200400212,Acrylate-based photopolymer for two-photon microfabrication and photonic applications,photopolymerization_irradiance,60,mW cm−2,60,mW cm−2,4,effect of PI concentration ... at an intensity of 60 mW cm−2,effect of PI concentration ... at an intensity of 60 mW cm−2,LN1 + Irgacure 369,,Figure 1,numeric,text_exact,high_manual_visual_qc,legacy_accepted_preserved,legacy_evidence_reference,legacy_audited_text_exact,AUD20260828-0090,outputs/zotero_tpp_literature_expansion_20260828/batch_20260828/liteparse/json/06_TSTS6L69.json,Preserved from the previous evidence registry; no machine reinterpretation applied.,legacy_value_type=photopolymerization_irradiance,legacy_registry,photopolymerization_irradiance,accepted,outputs/zotero_tpp_literature_expansion_20260828/batch_20260828/screenshots/TSTS6L69/page_2.png; outputs/zotero_tpp_literature_expansion_20260828/batch_20260828/screenshots/TSTS6L69/page_4.png,outputs/zotero_tpp_literature_expansion_20260828/batch_20260828/liteparse/json/06_TSTS6L69.json,EIK-67f8800250e433b6,DUP-67f8800250e433b6,1,unique_record
AUD20260828-0091,zotero_TSTS6L69,TSTS6L69,10.1002/adfm.200400212,Acrylate-based photopolymer for two-photon microfabrication and photonic applications,photopolymerization_irradiance_levels,"30, 60, 100",mW cm−2,,,4,"influence of light intensity ... 100, 60 and 30 mW cm−2","influence of light intensity ... 100, 60 and 30 mW cm−2",,,Figure 1,context,text_exact,high_manual_visual_qc,legacy_accepted_preserved,legacy_evidence_reference,legacy_audited_text_exact,AUD20260828-0091,outputs/zotero_tpp_literature_expansion_20260828/batch_20260828/liteparse/json/06_TSTS6L69.json,Preserved from the previous evidence registry; no machine reinterpretation applied.,legacy_value_type=photopolymerization_irradiance_levels,legacy_registry,photopolymerization_irradiance_levels,accepted,outputs/zotero_tpp_literature_expansion_20260828/batch_20260828/screenshots/TSTS6L69/page_2.png; outputs/zotero_tpp_literature_expansion_20260828/batch_20260828/screenshots/TSTS6L69/page_4.png,outputs/zotero_tpp_literature_expansion_20260828/batch_20260828/liteparse/json/06_TSTS6L69.json,EIK-b3b049c3b8d8c4cb,DUP-b3b049c3b8d8c4cb,1,unique_record
AUD20260828-0092,zotero_RK5TXPZ5,RK5TXPZ5,10.1364/OE.6.000064,Two-photon holography in 3-D photopolymer host-guest matrix,laser_wavelength,710,nm,710,nm,1,Ti:Sapphire tunable laser operating at 710 nm,Ti:Sapphire tunable laser operating at 710 nm,,,,numeric,text_exact,high_manual_visual_qc,legacy_accepted_preserved,legacy_evidence_reference,legacy_audited_text_exact,AUD20260828-0092,outputs/zotero_tpp_literature_expansion_20260828/batch_20260828/liteparse/json/08_RK5TXPZ5.json,Preserved from the previous evidence registry; no machine reinterpretation applied.,legacy_value_type=laser_wavelength,legacy_registry,laser_wavelength,accepted,outputs/zotero_tpp_literature_expansion_20260828/batch_20260828/screenshots/RK5TXPZ5/page_1.png; outputs/zotero_tpp_literature_expansion_20260828/batch_20260828/screenshots/RK5TXPZ5/page_2.png; outputs/zotero_tpp_literature_expansion_20260828/batch_20260828/screenshots/RK5TXPZ5/page_5.png,outputs/zotero_tpp_literature_expansion_20260828/batch_20260828/liteparse/json/08_RK5TXPZ5.json,EIK-1955aabd6abe3cba,DUP-1955aabd6abe3cba,1,unique_record
AUD20260828-0093,zotero_RK5TXPZ5,RK5TXPZ5,10.1364/OE.6.000064,Two-photon holography in 3-D photopolymer host-guest matrix,pulse_duration,200,fs,200,fs,1,200 femtosecond Ti:Sapphire ... laser,200 femtosecond Ti:Sapphire ... laser,,,,numeric,text_exact,high_manual_visual_qc,legacy_accepted_preserved,legacy_evidence_reference,legacy_audited_text_exact,AUD20260828-0093,outputs/zotero_tpp_literature_expansion_20260828/batch_20260828/liteparse/json/08_RK5TXPZ5.json,Preserved from the previous evidence registry; no machine reinterpretation applied.,legacy_value_type=pulse_duration,legacy_registry,pulse_duration,accepted,outputs/zotero_tpp_literature_expansion_20260828/batch_20260828/screenshots/RK5TXPZ5/page_1.png; outputs/zotero_tpp_literature_expansion_20260828/batch_20260828/screenshots/RK5TXPZ5/page_2.png; outputs/zotero_tpp_literature_expansion_20260828/batch_20260828/screenshots/RK5TXPZ5/page_5.png,outputs/zotero_tpp_literature_expansion_20260828/batch_20260828/liteparse/json/08_RK5TXPZ5.json,EIK-e492711c28b6c63a,DUP-e492711c28b6c63a,1,unique_record
AUD20260828-0094,zotero_RK5TXPZ5,RK5TXPZ5,10.1364/OE.6.000064,Two-photon holography in 3-D photopolymer host-guest matrix,pulse_repetition_rate,76,MHz,76,MHz,2,mode-locked 76 MHz Ti:Sapphire laser,mode-locked 76 MHz Ti:Sapphire laser,,,,numeric,text_exact,high_manual_visual_qc,legacy_accepted_preserved,legacy_evidence_reference,legacy_audited_text_exact,AUD20260828-0094,outputs/zotero_tpp_literature_expansion_20260828/batch_20260828/liteparse/json/08_RK5TXPZ5.json,Preserved from the previous evidence registry; no machine reinterpretation applied.,legacy_value_type=pulse_repetition_rate,legacy_registry,pulse_repetition_rate,accepted,outputs/zotero_tpp_literature_expansion_20260828/batch_20260828/screenshots/RK5TXPZ5/page_1.png; outputs/zotero_tpp_literature_expansion_20260828/batch_20260828/screenshots/RK5TXPZ5/page_2.png; outputs/zotero_tpp_literature_expansion_20260828/batch_20260828/screenshots/RK5TXPZ5/page_5.png,outputs/zotero_tpp_literature_expansion_20260828/batch_20260828/liteparse/json/08_RK5TXPZ5.json,EIK-da86c799c58ee054,DUP-da86c799c58ee054,1,unique_record
AUD20260828-0095,zotero_RK5TXPZ5,RK5TXPZ5,10.1364/OE.6.000064,Two-photon holography in 3-D photopolymer host-guest matrix,diffraction_efficiency,3.5,%,3.5,%,1,Measured diffraction efficiency ... 3.5%,Measured diffraction efficiency ... 3.5%,,,,numeric,text_exact,high_manual_visual_qc,legacy_accepted_preserved,legacy_evidence_reference,legacy_audited_text_exact,AUD20260828-0095,outputs/zotero_tpp_literature_expansion_20260828/batch_20260828/liteparse/json/08_RK5TXPZ5.json,Preserved from the previous evidence registry; no machine reinterpretation applied.,legacy_value_type=diffraction_efficiency,legacy_registry,diffraction_efficiency,accepted,outputs/zotero_tpp_literature_expansion_20260828/batch_20260828/screenshots/RK5TXPZ5/page_1.png; outputs/zotero_tpp_literature_expansion_20260828/batch_20260828/screenshots/RK5TXPZ5/page_2.png; outputs/zotero_tpp_literature_expansion_20260828/batch_20260828/screenshots/RK5TXPZ5/page_5.png,outputs/zotero_tpp_literature_expansion_20260828/batch_20260828/liteparse/json/08_RK5TXPZ5.json,EIK-67bff37424ae2c78,DUP-67bff37424ae2c78,1,unique_record
AUD20260828-0096,zotero_RK5TXPZ5,RK5TXPZ5,10.1364/OE.6.000064,Two-photon holography in 3-D photopolymer host-guest matrix,photoinitiator,Benzil-Di-Methyl-Ketal (BDMK),,,,2,BDMK was used as two-photon photoinitiator,BDMK was used as two-photon photoinitiator,,,,context,text_exact,high_manual_visual_qc,legacy_accepted_preserved,legacy_evidence_reference,legacy_audited_text_exact,AUD20260828-0096,outputs/zotero_tpp_literature_expansion_20260828/batch_20260828/liteparse/json/08_RK5TXPZ5.json,Preserved from the previous evidence registry; no machine reinterpretation applied.,legacy_value_type=photoinitiator,legacy_registry,photoinitiator,accepted,outputs/zotero_tpp_literature_expansion_20260828/batch_20260828/screenshots/RK5TXPZ5/page_1.png; outputs/zotero_tpp_literature_expansion_20260828/batch_20260828/screenshots/RK5TXPZ5/page_2.png; outputs/zotero_tpp_literature_expansion_20260828/batch_20260828/screenshots/RK5TXPZ5/page_5.png,outputs/zotero_tpp_literature_expansion_20260828/batch_20260828/liteparse/json/08_RK5TXPZ5.json,EIK-640da75b12119d47,DUP-640da75b12119d47,1,unique_record
AUD20260828-0097,zotero_RK5TXPZ5,RK5TXPZ5,10.1364/OE.6.000064,Two-photon holography in 3-D photopolymer host-guest matrix,two_photon_threshold_intensity,~0.38,GW cm−2,~0.38,GW cm−2,2,two-photon threshold ... as low as .38 GW/cm²,two-photon threshold ... as low as .38 GW/cm²,DPEPA + BDMK,,,numeric,text_exact,high_manual_visual_qc,legacy_accepted_preserved,legacy_evidence_reference,legacy_audited_text_exact,AUD20260828-0097,outputs/zotero_tpp_literature_expansion_20260828/batch_20260828/liteparse/json/08_RK5TXPZ5.json,Preserved from the previous evidence registry; no machine reinterpretation applied.,Minimum/approximate value as reported.; legacy_value_type=two_photon_threshold_intensity,legacy_registry,two_photon_threshold_intensity,accepted,outputs/zotero_tpp_literature_expansion_20260828/batch_20260828/screenshots/RK5TXPZ5/page_1.png; outputs/zotero_tpp_literature_expansion_20260828/batch_20260828/screenshots/RK5TXPZ5/page_2.png; outputs/zotero_tpp_literature_expansion_20260828/batch_20260828/screenshots/RK5TXPZ5/page_5.png,outputs/zotero_tpp_literature_expansion_20260828/batch_20260828/liteparse/json/08_RK5TXPZ5.json,EIK-459017dd1e0ae933,DUP-459017dd1e0ae933,1,unique_record
AUD20260828-0098,zotero_RK5TXPZ5,RK5TXPZ5,10.1364/OE.6.000064,Two-photon holography in 3-D photopolymer host-guest matrix,pi_loading,2,wt %,2,wt %,2,concentration of initiator BDMK was 2 wt.%,concentration of initiator BDMK was 2 wt.%,DPEPA + BDMK,,,numeric,text_exact,high_manual_visual_qc,legacy_accepted_preserved,legacy_evidence_reference,legacy_audited_text_exact,AUD20260828-0098,outputs/zotero_tpp_literature_expansion_20260828/batch_20260828/liteparse/json/08_RK5TXPZ5.json,Preserved from the previous evidence registry; no machine reinterpretation applied.,legacy_value_type=pi_loading,legacy_registry,pi_loading,accepted,outputs/zotero_tpp_literature_expansion_20260828/batch_20260828/screenshots/RK5TXPZ5/page_1.png; outputs/zotero_tpp_literature_expansion_20260828/batch_20260828/screenshots/RK5TXPZ5/page_2.png; outputs/zotero_tpp_literature_expansion_20260828/batch_20260828/screenshots/RK5TXPZ5/page_5.png,outputs/zotero_tpp_literature_expansion_20260828/batch_20260828/liteparse/json/08_RK5TXPZ5.json,EIK-a53cf9127c527901,DUP-a53cf9127c527901,1,unique_record
AUD20260828-0099,zotero_RK5TXPZ5,RK5TXPZ5,10.1364/OE.6.000064,Two-photon holography in 3-D photopolymer host-guest matrix,pi_loading,1–2,wt %,1–2,wt %,2,1–2 wt.% of BDMK as two-photon photoinitiator,1–2 wt.% of BDMK as two-photon photoinitiator,Epotek-301 host-guest system,,,context,text_exact,high_manual_visual_qc,legacy_accepted_preserved,legacy_evidence_reference,legacy_audited_text_exact,AUD20260828-0099,outputs/zotero_tpp_literature_expansion_20260828/batch_20260828/liteparse/json/08_RK5TXPZ5.json,Preserved from the previous evidence registry; no machine reinterpretation applied.,legacy_value_type=pi_loading,legacy_registry,pi_loading,accepted,outputs/zotero_tpp_literature_expansion_20260828/batch_20260828/screenshots/RK5TXPZ5/page_1.png; outputs/zotero_tpp_literature_expansion_20260828/batch_20260828/screenshots/RK5TXPZ5/page_2.png; outputs/zotero_tpp_literature_expansion_20260828/batch_20260828/screenshots/RK5TXPZ5/page_5.png,outputs/zotero_tpp_literature_expansion_20260828/batch_20260828/liteparse/json/08_RK5TXPZ5.json,EIK-f334f60206194b2f,DUP-f334f60206194b2f,1,unique_record
